Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,TCU,Big 12,20,3,0.87,,8,2,0.8,,79.9,54.7,,32.33,7.11,,17.0,8.0,,,
2,Baylor,Big 12,19,4,0.826,,8,2,0.8,,72.5,57.0,,26.09,10.61,,16.0,7.0,,,
3,Texas Tech,Big 12,21,3,0.875,,8,3,0.727,,73.3,56.2,,25.83,8.7,,,17.0,,,
4,West Virginia,Big 12,18,5,0.783,,8,3,0.727,,77.0,59.3,,29.53,11.75,,,20.0,,,
5,Oklahoma State,Big 12,18,5,0.783,,7,3,0.7,,85.1,63.3,,27.38,5.61,,22.0,18.0,,,
6,Colorado,Big 12,15,7,0.682,,6,4,0.6,,68.7,60.2,,18.78,10.32,,,,,,
7,Utah,Big 12,15,7,0.682,,6,4,0.6,,68.2,63.6,,17.46,12.8,,,,,,
8,Iowa State,Big 12,18,5,0.783,,6,5,0.545,,83.8,63.8,,25.52,5.52,,14.0,10.0,,,
9,Arizona State,Big 12,18,5,0.783,,5,5,0.5,,66.8,58.2,,15.94,7.34,,,,,,
10,Brigham Young,Big 12,16,6,0.727,,5,5,0.5,,71.9,61.9,,17.95,7.95,,,,,,
11,Kansas State,Big 12,12,11,0.522,,5,5,0.5,,68.8,65.7,,15.12,11.99,,,,,,
12,Cincinnati,Big 12,8,14,0.364,,3,7,0.3,,69.0,71.9,,6.76,9.71,,,,,,
13,Kansas,Big 12,13,10,0.565,,3,8,0.273,,71.6,67.3,,16.15,11.83,,,,,,
14,UCF,Big 12,10,11,0.476,,2,8,0.2,,64.7,62.4,,6.22,3.98,,,,,,
15,Arizona,Big 12,10,11,0.476,,1,9,0.1,,71.5,70.5,,6.58,5.58,,,,,,
16,Houston,Big 12,7,14,0.333,,1,9,0.1,,61.8,70.8,,1.14,10.14,,,,,,
