Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Fairfield,MAAC,8,3,0.727,,2,0,1.0,,78.7,67.5,,16.43,5.16,,,,,,
2,Quinnipiac,MAAC,7,4,0.636,,2,0,1.0,,67.4,55.3,,3.16,-8.93,,,,,,
3,Mount St. Mary's,MAAC,6,5,0.545,,2,0,1.0,,61.3,62.2,,-7.48,-6.58,,,,,,
4,Sacred Heart,MAAC,4,7,0.364,,2,0,1.0,,54.0,66.4,,-16.95,-4.55,,,,,,
5,Siena,MAAC,4,7,0.364,,2,0,1.0,,66.1,62.5,,-10.37,-14.0,,,,,,
6,Saint Peter's,MAAC,3,8,0.273,,2,0,1.0,,48.2,68.1,,-27.98,-8.08,,,,,,
7,Iona,MAAC,7,5,0.583,,0,2,0.0,,56.5,59.2,,-13.72,-11.08,,,,,,
8,Marist,MAAC,3,9,0.25,,0,2,0.0,,59.4,72.8,,-13.16,0.26,,,,,,
9,Canisius,MAAC,2,9,0.182,,0,2,0.0,,56.0,73.8,,-22.18,-4.36,,,,,,
10,Rider,MAAC,2,9,0.182,,0,2,0.0,,54.5,66.7,,-19.25,-7.07,,,,,,
11,Niagara,MAAC,0,11,0.0,,0,2,0.0,,52.5,85.7,,-38.1,-4.92,,,,,,
12,Merrimack,MAAC,3,7,0.3,,0,1,0.0,,65.3,73.8,,-10.59,-2.15,,,,,,
13,Manhattan,MAAC,0,10,0.0,,0,1,0.0,,49.2,71.2,,-17.99,4.01,,,,,,
