Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Santa Clara,WCC,10,3,0.769,,,,,,75.9,64.7,,14.3,3.12,,,,,,
2,Pepperdine,WCC,9,3,0.75,,,,,,70.4,67.6,,2.58,-0.22,,,,,,
3,Saint Mary's (CA),WCC,9,4,0.692,,,,,,56.9,58.9,,0.14,2.14,,,,,,
4,San Francisco,WCC,7,4,0.636,,,,,,66.0,64.7,,-0.07,-1.37,,,,,,
5,Gonzaga,WCC,8,5,0.615,,,,,,69.0,65.2,,11.06,7.29,,,,,,
6,Oregon State,WCC,8,5,0.615,,,,,,63.6,64.0,,8.87,9.24,,,,,,
7,Loyola Marymount,WCC,6,5,0.545,,,,,,63.4,61.1,,-3.84,-6.14,,,,,,
8,Portland,WCC,6,6,0.5,,,,,,68.3,68.1,,2.8,2.6,,,,,,
9,San Diego,WCC,6,7,0.462,,,,,,53.5,62.8,,-11.7,-2.45,,,,,,
10,Pacific,WCC,5,6,0.455,,,,,,62.0,66.5,,-2.51,1.99,,,,,,
11,Seattle,WCC,4,7,0.364,,,,,,58.8,77.6,,-26.49,-7.71,,,,,,
12,Washington State,WCC,1,12,0.077,,,,,,58.9,74.5,,-2.34,13.2,,,,,,
