Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Troy,Sun Belt,7,1,0.875,,,,,,83.3,65.5,,16.74,-1.01,,,,,,
2,South Alabama,Sun Belt,6,1,0.857,,,,,,77.1,60.6,,6.22,-10.35,,,,,,
3,Appalachian State,Sun Belt,6,2,0.75,,,,,,63.0,54.3,,3.01,-5.7,,,,,,
4,Louisiana-Monroe,Sun Belt,5,2,0.714,,,,,,64.7,58.3,,3.24,-3.19,,,,,,
5,James Madison,Sun Belt,6,3,0.667,,,,,,70.4,61.9,,18.95,10.4,,,,,,
6,Old Dominion,Sun Belt,6,3,0.667,,,,,,61.9,61.0,,2.26,1.38,,,,,,
7,Southern Mississippi,Sun Belt,6,3,0.667,,,,,,73.4,71.4,,-3.38,-5.38,,,,,,
8,Arkansas State,Sun Belt,5,3,0.625,,,,,,74.3,72.4,,3.14,1.27,,,,,,
9,Marshall,Sun Belt,5,3,0.625,,,,,,62.6,59.3,,4.09,0.8,,,,,,
10,Georgia Southern,Sun Belt,4,3,0.571,,,,,,73.4,74.3,,3.11,3.97,,,,,,
11,Coastal Carolina,Sun Belt,5,4,0.556,,,,,,75.6,64.9,,7.4,-3.35,,,,,,
12,Georgia State,Sun Belt,4,4,0.5,,,,,,67.6,72.9,,-5.06,0.23,,,,,,
13,Texas State,Sun Belt,2,5,0.286,,,,,,59.0,63.9,,-8.96,-4.1,,,,,,
14,Louisiana,Sun Belt,0,8,0.0,,,,,,55.7,75.4,,-19.15,0.56,,,,,,
