Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Colorado State,MWC,13,2,0.867,,4,0,1.0,,67.9,54.9,,12.29,-0.71,,,,,,
2,San Diego State,MWC,10,3,0.769,,4,0,1.0,,67.3,60.8,,9.38,2.79,,,,,,
3,Nevada-Las Vegas,MWC,9,5,0.643,,4,0,1.0,,67.0,63.6,,8.73,5.37,,,,,,
4,New Mexico,MWC,11,4,0.733,,3,1,0.75,,72.3,61.4,,7.15,-3.72,,,,,,
5,Utah State,MWC,6,7,0.462,,2,2,0.5,,59.4,66.5,,-7.5,-0.41,,,,,,
6,Grand Canyon,MWC,3,11,0.214,,2,2,0.5,,64.6,70.1,,4.12,9.62,,,,,,
7,Boise State,MWC,10,5,0.667,,1,3,0.25,,72.4,72.1,,0.53,0.17,,,,,,
8,Air Force,MWC,7,7,0.5,,1,3,0.25,,57.2,58.5,,-4.99,-3.76,,,,,,
9,Fresno State,MWC,7,8,0.467,,1,3,0.25,,61.2,61.6,,-1.22,-0.79,,,,,,
10,Nevada,MWC,5,9,0.357,,1,3,0.25,,52.9,58.2,,-6.39,-1.08,,,,,,
11,Wyoming,MWC,4,9,0.308,,1,3,0.25,,51.8,62.0,,-9.02,1.23,,,,,,
12,San Jose State,MWC,2,13,0.133,,0,4,0.0,,55.6,74.4,,-16.83,2.03,,,,,,
