Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Connecticut,Big East,8,0,1.0,,1.0,0.0,1.0,,89.6,54.0,,53.05,17.43,,1.0,1.0,,,
2,St. John's (NY),Big East,7,1,0.875,,,,,,71.4,60.8,,5.86,-4.77,,,,,,
3,Seton Hall,Big East,4,1,0.8,,,,,,83.0,65.4,,13.07,-4.54,,,,,,
4,Providence,Big East,6,2,0.75,,,,,,61.3,52.3,,-2.24,-11.24,,,,,,
5,Villanova,Big East,6,2,0.75,,,,,,74.3,58.8,,25.36,9.86,,,,,,
6,Georgetown,Big East,5,2,0.714,,,,,,79.0,58.4,,19.67,-0.9,,,,,,
7,Marquette,Big East,4,3,0.571,,,,,,68.7,65.1,,8.27,4.7,,,,,,
8,Butler,Big East,4,4,0.5,,,,,,67.6,65.3,,3.3,0.93,,,,,,
9,Creighton,Big East,2,4,0.333,,,,,,66.3,70.8,,0.68,5.18,,,,,,
10,DePaul,Big East,2,6,0.25,,,,,,66.4,66.0,,-4.95,-5.32,,,,,,
11,Xavier,Big East,4,3,0.571,,0.0,1.0,0.0,,59.7,65.7,,-3.24,2.76,,,,,,
