Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Arkansas State,Sun Belt,15,4,0.789,,6,1,0.857,,77.8,68.6,,8.27,-0.9,,,,,,
2,Marshall,Sun Belt,15,4,0.789,,6,1,0.857,,68.0,63.1,,5.97,1.08,,,,,,
3,Georgia Southern,Sun Belt,13,4,0.765,,6,1,0.857,,72.3,65.2,,7.86,0.8,,,,,,
4,Troy,Sun Belt,14,3,0.824,,5,1,0.833,,82.7,68.0,,13.71,-0.97,,,,,,
5,Southern Mississippi,Sun Belt,11,6,0.647,,4,2,0.667,,75.7,74.2,,0.44,-1.02,,,,,,
6,James Madison,Sun Belt,12,7,0.632,,4,3,0.571,,73.6,64.4,,14.92,5.71,,,,,,
7,Old Dominion,Sun Belt,11,7,0.611,,3,3,0.5,,65.8,67.2,,1.62,3.03,,,,,,
8,Texas State,Sun Belt,7,9,0.438,,3,3,0.5,,59.9,66.8,,-10.5,-3.57,,,,,,
9,South Alabama,Sun Belt,9,7,0.563,,2,4,0.333,,71.4,68.0,,-0.98,-4.36,,,,,,
10,Georgia State,Sun Belt,7,11,0.389,,2,4,0.333,,65.5,75.3,,-6.35,3.47,,,,,,
11,Louisiana-Monroe,Sun Belt,7,9,0.438,,2,5,0.286,,63.3,67.6,,-3.06,1.31,,,,,,
12,Appalachian State,Sun Belt,8,8,0.5,,1,5,0.167,,60.9,60.4,,1.86,1.36,,,,,,
13,Coastal Carolina,Sun Belt,8,10,0.444,,1,5,0.167,,70.8,66.7,,4.32,0.26,,,,,,
14,Louisiana,Sun Belt,1,16,0.059,,0,7,0.0,,53.0,71.9,,-18.74,0.2,,,,,,
