Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Green Bay,Horizon,11,5,0.688,,6,0,1.0,,65.2,58.7,,7.58,1.04,,,,,,
2,Purdue Fort Wayne,Horizon,11,5,0.688,,5,1,0.833,,68.9,63.3,,2.91,-2.69,,,,,,
3,Youngstown State,Horizon,11,4,0.733,,4,1,0.8,,66.2,62.7,,-2.49,-5.95,,,,,,
4,Robert Morris,Horizon,10,4,0.714,,3,2,0.6,,62.3,61.0,,-9.26,-10.51,,,,,,
5,Northern Kentucky,Horizon,6,11,0.353,,3,3,0.5,,65.8,72.1,,-3.84,2.4,,,,,,
6,Wright State,Horizon,6,10,0.375,,2,3,0.4,,62.3,72.4,,-15.91,-5.84,,,,,,
7,Detroit Mercy,Horizon,4,10,0.286,,2,3,0.4,,61.5,70.2,,-12.57,-3.88,,,,,,
8,Cleveland State,Horizon,12,5,0.706,,2,4,0.333,,69.4,60.3,,-1.97,-11.04,,,,,,
9,Milwaukee,Horizon,5,11,0.313,,1,4,0.2,,58.0,67.6,,-14.19,-4.55,,,,,,
10,Oakland,Horizon,4,11,0.267,,1,4,0.2,,58.9,76.3,,-12.72,4.71,,,,,,
11,IU Indy,Horizon,5,10,0.333,,1,5,0.167,,62.3,70.8,,-10.37,-1.83,,,,,,
