Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Rhode Island,A-10,23,3,0.885,,14,1,0.933,,67.8,54.0,,14.28,0.56,,,,,,
2,George Mason,A-10,18,8,0.692,,13,2,0.867,,67.0,60.3,,10.65,4.04,,,,,,
3,Richmond,A-10,22,6,0.786,,12,3,0.8,,73.0,59.7,,16.57,3.21,,24.0,24.0,,,
4,Saint Joseph's,A-10,18,8,0.692,,9,6,0.6,,65.6,58.8,,8.69,1.82,,,,,,
5,Davidson,A-10,17,11,0.607,,9,6,0.6,,65.6,58.0,,10.98,3.37,,,,,,
6,La Salle,A-10,15,11,0.577,,8,7,0.533,,64.3,64.1,,-0.51,-0.75,,,,,,
7,Loyola (IL),A-10,12,14,0.462,,8,7,0.533,,56.0,61.0,,-3.02,1.94,,,,,,
8,Dayton,A-10,14,12,0.538,,7,8,0.467,,66.0,67.5,,-1.96,-0.5,,,,,,
9,St. Bonaventure,A-10,15,12,0.556,,6,9,0.4,,61.7,62.2,,-5.12,-4.66,,,,,,
10,George Washington,A-10,14,14,0.5,,6,9,0.4,,61.0,61.1,,-0.14,-0.03,,,,,,
11,Saint Louis,A-10,11,17,0.393,,5,10,0.333,,62.6,67.7,,-4.54,0.61,,,,,,
12,Virginia Commonwealth,A-10,8,19,0.296,,4,11,0.267,,56.7,66.9,,-4.74,5.49,,,,,,
13,Fordham,A-10,10,16,0.385,,2,13,0.133,,61.4,64.2,,-7.24,-4.44,,,,,,
14,Duquesne,A-10,9,17,0.346,,2,13,0.133,,60.9,66.0,,-6.62,-1.54,,,,,,
