Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,FDU,NEC,18,4,0.818,,9,0,1.0,,65.2,53.7,,-2.18,-13.68,,,,,,
2,Long Island University,NEC,12,8,0.6,,7,2,0.778,,67.9,64.3,,-13.51,-17.18,,,,,,
3,Mercyhurst,NEC,7,13,0.35,,7,2,0.778,,61.7,78.0,,-23.7,-7.45,,,,,,
4,Wagner,NEC,10,10,0.5,,6,3,0.667,,54.0,60.8,,-19.2,-12.43,,,,,,
5,New Haven,NEC,6,14,0.3,,4,5,0.444,,55.6,62.6,,-22.69,-15.74,,,,,,
6,Chicago State,NEC,5,17,0.227,,4,5,0.444,,59.0,74.7,,-23.88,-8.1,,,,,,
7,Stonehill,NEC,7,13,0.35,,3,6,0.333,,58.8,68.6,,-22.93,-13.14,,,,,,
8,Le Moyne,NEC,5,17,0.227,,3,6,0.333,,54.7,74.8,,-28.95,-8.8,,,,,,
9,Saint Francis (PA),NEC,2,18,0.1,,2,7,0.222,,57.0,72.5,,-28.88,-13.4,,,,,,
10,Central Connecticut State,NEC,0,20,0.0,,0,9,0.0,,52.1,73.2,,-32.8,-11.75,,,,,,
