Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,McNeese State,Southland,14,4,0.778,,8,1,0.889,,63.0,54.8,,5.14,-3.11,,,,,,
2,Stephen F. Austin,Southland,13,5,0.722,,7,2,0.778,,77.0,72.4,,-3.83,-8.45,,,,,,
3,Lamar,Southland,10,6,0.625,,7,2,0.778,,65.2,61.3,,-3.15,-7.08,,,,,,
4,Northwestern State,Southland,9,8,0.529,,6,3,0.667,,58.0,65.6,,-6.62,0.98,,,,,,
5,Incarnate Word,Southland,8,8,0.5,,6,3,0.667,,60.8,71.0,,-9.46,0.76,,,,,,
6,Texas-Rio Grande Valley,Southland,9,9,0.5,,6,3,0.667,,62.8,72.1,,-9.32,-0.01,,,,,,
7,Nicholls State,Southland,8,8,0.5,,4,5,0.444,,64.3,66.3,,-11.83,-9.83,,,,,,
8,East Texas A&M,Southland,7,9,0.438,,3,6,0.333,,61.6,70.4,,-13.34,-4.62,,,,,,
9,Houston Christian,Southland,5,11,0.313,,3,6,0.333,,59.6,72.0,,-13.92,-1.5,,,,,,
10,Texas A&M-Corpus Christi,Southland,3,13,0.188,,2,7,0.222,,55.3,70.5,,-18.84,-3.64,,,,,,
11,Southeastern Louisiana,Southland,2,14,0.125,,1,8,0.111,,57.8,81.9,,-22.18,1.89,,,,,,
12,New Orleans,Southland,1,16,0.059,,1,8,0.111,,62.8,85.1,,-23.3,-0.98,,,,,,
