Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Middle Tennessee,CUSA,9,7,0.563,,4,0,1.0,,60.8,58.9,,2.14,0.33,,,,,,
2,Sam Houston,CUSA,10,4,0.714,,3,0,1.0,,61.5,60.5,,2.27,1.18,,,,,,
3,Missouri State,CUSA,11,5,0.688,,3,0,1.0,,67.1,63.9,,2.84,-0.35,,,,,,
4,Louisiana Tech,CUSA,9,5,0.643,,2,1,0.667,,71.4,68.7,,4.84,2.09,,,,,,
5,Liberty,CUSA,8,7,0.533,,2,2,0.5,,65.4,66.7,,1.78,3.09,,,,,,
6,Jacksonville State,CUSA,8,8,0.5,,2,2,0.5,,61.3,64.0,,-8.66,-5.97,,,,,,
7,New Mexico State,CUSA,6,10,0.375,,2,2,0.5,,55.5,70.2,,-14.42,0.35,,,,,,
8,Florida International,CUSA,8,6,0.571,,1,2,0.333,,72.8,71.8,,-4.8,-5.8,,,,,,
9,UTEP,CUSA,9,6,0.6,,1,3,0.25,,64.5,70.8,,-10.28,-3.89,,,,,,
10,Kennesaw State,CUSA,8,7,0.533,,1,3,0.25,,61.8,66.1,,-5.89,-1.64,,,,,,
11,Western Kentucky,CUSA,5,10,0.333,,1,3,0.25,,57.6,67.4,,-13.56,-3.84,,,,,,
12,Delaware,CUSA,6,10,0.375,,0,4,0.0,,65.1,67.2,,-6.75,-4.69,,,,,,
