Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Bryant,AmEast,14,3,0.824,,4,0,1.0,,67.5,54.8,,0.26,-12.47,,,,,,
2,Binghamton,AmEast,11,5,0.688,,3,0,1.0,,67.9,68.0,,-2.41,-2.34,,,,,,
3,Maine,AmEast,8,9,0.471,,3,1,0.75,,60.9,62.2,,-3.13,-1.78,,,,,,
4,Vermont,AmEast,13,5,0.722,,2,1,0.667,,64.0,56.9,,2.33,-4.74,,,,,,
5,NJIT,AmEast,11,6,0.647,,2,2,0.5,,68.2,65.9,,-6.85,-9.2,,,,,,
6,Albany (NY),AmEast,11,5,0.688,,1,2,0.333,,58.6,54.6,,-1.44,-5.44,,,,,,
7,Maryland-Baltimore County,AmEast,6,9,0.4,,1,2,0.333,,60.8,63.8,,-9.21,-6.21,,,,,,
8,Massachusetts-Lowell,AmEast,6,11,0.353,,0,4,0.0,,55.1,69.1,,-22.81,-8.81,,,,,,
9,New Hampshire,AmEast,6,11,0.353,,0,4,0.0,,57.3,66.1,,-13.67,-4.94,,,,,,
