Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,UC Irvine,Big West,17,3,0.85,,8,1,0.889,,72.0,57.5,,7.95,-6.56,,,,,,
2,UC San Diego,Big West,13,6,0.684,,8,1,0.889,,68.9,61.1,,2.78,-5.05,,,,,,
3,UC Santa Barbara,Big West,15,3,0.833,,7,2,0.778,,69.8,60.4,,2.91,-6.5,,,,,,
4,UC Davis,Big West,14,6,0.7,,7,2,0.778,,69.1,66.7,,0.32,-2.01,,,,,,
5,Cal State Fullerton,Big West,11,9,0.55,,7,3,0.7,,69.4,66.7,,-3.54,-6.32,,,,,,
6,Hawaii,Big West,10,9,0.526,,4,5,0.444,,63.8,62.1,,0.49,-1.22,,,,,,
7,UC Riverside,Big West,6,13,0.316,,4,5,0.444,,60.2,65.1,,-5.08,-0.2,,,,,,
8,Cal State Northridge,Big West,6,12,0.333,,2,7,0.222,,60.5,71.5,,-14.75,-3.75,,,,,,
9,Cal State Bakersfield,Big West,6,13,0.316,,1,8,0.111,,60.9,68.6,,-12.47,-4.81,,,,,,
10,Cal Poly,Big West,3,16,0.158,,1,8,0.111,,55.0,79.4,,-21.7,2.66,,,,,,
11,Long Beach State,Big West,2,17,0.105,,1,8,0.111,,52.1,74.4,,-21.24,1.1,,,,,,
