Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Navy,Patriot,15,6,0.714,,9,1,0.9,,69.5,62.1,,0.63,-6.82,,,,,,
2,Army,Patriot,17,5,0.773,,8,3,0.727,,64.4,56.2,,-0.08,-8.23,,,,,,
3,Holy Cross,Patriot,14,8,0.636,,8,3,0.727,,60.0,58.6,,-2.66,-4.11,,,,,,
4,Lehigh,Patriot,11,10,0.524,,7,3,0.7,,65.3,66.4,,-6.0,-4.9,,,,,,
5,Loyola (MD),Patriot,9,13,0.409,,5,6,0.455,,56.4,61.3,,-11.89,-6.98,,,,,,
6,Bucknell,Patriot,8,14,0.364,,4,7,0.364,,51.8,59.0,,-14.61,-7.33,,,,,,
7,Lafayette,Patriot,8,14,0.364,,4,7,0.364,,60.0,64.8,,-15.6,-10.83,,,,,,
8,American,Patriot,6,16,0.273,,4,7,0.364,,55.6,64.4,,-16.14,-7.41,,,,,,
9,Boston University,Patriot,7,15,0.318,,3,8,0.273,,54.4,61.1,,-13.78,-7.06,,,,,,
10,Colgate,Patriot,6,16,0.273,,2,9,0.182,,52.6,64.5,,-17.34,-5.43,,,,,,
