Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Western Illinois,OVC,22,4,0.846,,14,3,0.824,,75.0,62.2,,5.34,-7.44,,,,,,
2,Lindenwood,OVC,21,7,0.75,,13,4,0.765,,72.5,63.6,,5.1,-3.83,,,,,,
3,Southern Indiana,OVC,18,8,0.692,,12,5,0.706,,67.1,60.7,,2.59,-3.75,,,,,,
4,Morehead State,OVC,17,11,0.607,,12,5,0.706,,63.7,65.6,,-5.1,-3.21,,,,,,
5,Little Rock,OVC,14,13,0.519,,10,7,0.588,,58.2,63.3,,-7.17,-2.13,,,,,,
6,Tennessee-Martin,OVC,13,14,0.481,,9,9,0.5,,60.3,64.3,,-7.53,-3.49,,,,,,
7,Tennessee Tech,OVC,14,12,0.538,,7,10,0.412,,64.1,63.5,,-5.02,-5.56,,,,,,
8,Southern Illinois-Edwardsville,OVC,13,14,0.481,,6,11,0.353,,59.8,63.0,,-8.79,-5.66,,,,,,
9,Southeast Missouri State,OVC,9,17,0.346,,5,12,0.294,,62.2,69.9,,-10.94,-3.23,,,,,,
10,Tennessee State,OVC,4,22,0.154,,3,14,0.176,,59.2,75.8,,-18.53,-1.96,,,,,,
11,Eastern Illinois,OVC,4,24,0.143,,3,14,0.176,,57.7,71.6,,-15.89,-1.93,,,,,,
