Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Howard,MEAC,16,7,0.696,,6,1,0.857,,65.1,62.1,,-2.09,-5.14,,,,,,
2,Maryland-Eastern Shore,MEAC,12,11,0.522,,5,1,0.833,,60.8,67.5,,-9.28,-2.57,,,,,,
3,Norfolk State,MEAC,10,12,0.455,,5,2,0.714,,57.2,64.2,,-8.29,-1.29,,,,,,
4,Coppin State,MEAC,5,18,0.217,,3,4,0.429,,54.5,70.7,,-13.47,2.76,,,,,,
5,South Carolina State,MEAC,5,15,0.25,,2,3,0.4,,51.6,71.3,,-26.87,-7.14,,,,,,
6,Morgan State,MEAC,3,20,0.13,,2,5,0.286,,50.9,74.6,,-24.47,-0.76,,,,,,
7,North Carolina Central,MEAC,4,14,0.222,,1,4,0.2,,58.3,75.4,,-17.76,-0.7,,,,,,
8,Delaware State,MEAC,4,17,0.19,,1,5,0.167,,51.0,67.7,,-22.04,-5.37,,,,,,
