Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,FDU,NEC,24,4,0.857,,15,0,1.0,,66.6,52.9,,-1.87,-15.6,,,,,,
2,Long Island University,NEC,17,9,0.654,,12,3,0.8,,68.4,62.5,,-12.9,-18.78,,,,,,
3,Mercyhurst,NEC,11,15,0.423,,11,4,0.733,,63.7,75.1,,-21.03,-9.65,,,,,,
4,Wagner,NEC,12,14,0.462,,8,7,0.533,,53.3,59.4,,-20.27,-14.15,,,,,,
5,Le Moyne,NEC,10,18,0.357,,8,7,0.533,,56.4,71.1,,-26.39,-11.72,,,,,,
6,Chicago State,NEC,8,20,0.286,,7,8,0.467,,60.8,73.8,,-23.73,-10.77,,,,,,
7,Stonehill,NEC,10,16,0.385,,6,9,0.4,,58.6,66.2,,-21.35,-13.79,,,,,,
8,New Haven,NEC,7,19,0.269,,5,10,0.333,,56.2,63.2,,-22.46,-15.46,,,,,,
9,Saint Francis (PA),NEC,2,24,0.077,,2,13,0.133,,56.8,71.7,,-29.6,-14.68,,,,,,
10,Central Connecticut State,NEC,1,25,0.038,,1,14,0.067,,52.7,72.4,,-32.36,-12.63,,,,,,
