Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Miami (OH),MAC,23,5,0.821,,14,1,0.933,,69.7,59.5,,8.62,-1.61,,,,,,
2,Ball State,MAC,23,6,0.793,,14,2,0.875,,77.6,66.3,,10.58,-0.78,,,,,,
3,Massachusetts,MAC,20,6,0.769,,12,3,0.8,,69.2,60.7,,6.18,-2.32,,,,,,
4,Central Michigan,MAC,17,10,0.63,,11,5,0.688,,69.9,66.5,,3.48,0.1,,,,,,
5,Ohio,MAC,15,11,0.577,,9,6,0.6,,73.6,71.2,,-0.74,-3.1,,,,,,
6,Toledo,MAC,14,12,0.538,,8,7,0.533,,64.8,63.0,,0.11,-1.69,,,,,,
7,Bowling Green,MAC,16,12,0.571,,8,8,0.5,,64.8,67.9,,-3.06,-0.02,,,,,,
8,Kent State,MAC,13,14,0.481,,7,8,0.467,,68.1,70.0,,-1.11,0.85,,,,,,
9,Eastern Michigan,MAC,12,14,0.462,,5,10,0.333,,66.6,69.0,,-2.64,-0.28,,,,,,
10,Western Michigan,MAC,9,17,0.346,,5,10,0.333,,56.2,65.3,,-10.3,-1.18,,,,,,
11,Akron,MAC,7,21,0.25,,4,11,0.267,,67.6,80.2,,-12.74,-0.09,,,,,,
12,Northern Illinois,MAC,5,22,0.185,,2,13,0.133,,56.8,69.5,,-15.49,-2.79,,,,,,
13,Buffalo,MAC,2,25,0.074,,0,15,0.0,,58.6,72.6,,-15.77,-1.8,,,,,,
