Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,North Dakota State,Summit,18,2,0.9,,7,0,1.0,,78.4,60.9,,15.26,-2.29,,,,,,
2,South Dakota State,Summit,17,5,0.773,,7,1,0.875,,76.5,63.5,,16.26,3.31,,,,,,
3,South Dakota,Summit,16,6,0.727,,6,2,0.75,,67.9,57.7,,2.54,-7.68,,,,,,
4,Oral Roberts,Summit,11,9,0.55,,4,3,0.571,,75.2,78.7,,-1.76,1.72,,,,,,
5,Denver,Summit,9,11,0.45,,3,4,0.429,,57.9,69.1,,-11.55,-0.31,,,,,,
6,St. Thomas,Summit,10,12,0.455,,3,5,0.375,,61.0,64.8,,-6.29,-2.5,,,,,,
7,Kansas City,Summit,6,15,0.286,,3,5,0.375,,63.4,72.7,,-8.5,0.72,,,,,,
8,North Dakota,Summit,4,16,0.2,,1,6,0.143,,54.7,73.9,,-19.96,-0.79,,,,,,
9,Omaha,Summit,2,21,0.087,,0,8,0.0,,49.7,80.5,,-28.58,2.23,,,,,,
