Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,UCLA,Big Ten,24,1,0.96,,14,0,1.0,,86.0,57.3,,48.52,19.76,,3.0,2.0,,,
2,Michigan,Big Ten,21,4,0.84,,12,2,0.857,,86.6,62.1,,40.45,15.93,,13.0,6.0,,,
3,Ohio State,Big Ten,22,3,0.88,,11,2,0.846,,83.8,64.4,,31.31,11.91,,,8.0,,,
4,Iowa,Big Ten,19,5,0.792,,10,3,0.769,,79.3,65.7,,32.18,18.55,,21.0,8.0,,,
5,Minnesota,Big Ten,19,6,0.76,,10,4,0.714,,75.9,56.4,,32.12,12.6,,,,,,
6,Michigan State,Big Ten,20,5,0.8,,9,5,0.643,,84.4,64.2,,32.75,12.51,,23.0,12.0,,,
7,Maryland,Big Ten,20,6,0.769,,8,6,0.571,,83.0,61.6,,32.38,10.95,,10.0,7.0,,,
8,Washington,Big Ten,18,7,0.72,,8,6,0.571,,73.4,61.1,,24.56,12.28,,,20.0,,,
9,Southern California,Big Ten,16,9,0.64,,8,6,0.571,,70.1,60.2,,30.13,20.21,,18.0,8.0,,,
10,Illinois,Big Ten,17,8,0.68,,7,7,0.5,,78.0,65.2,,24.52,11.8,,,25.0,,,
11,Oregon,Big Ten,18,8,0.692,,6,7,0.462,,76.9,63.4,,27.59,14.05,,,,,,
12,Nebraska,Big Ten,16,9,0.64,,5,9,0.357,,80.4,67.3,,27.52,14.44,,,20.0,,,
13,Wisconsin,Big Ten,13,12,0.52,,5,9,0.357,,70.2,72.1,,11.04,12.92,,,,,,
14,Purdue,Big Ten,11,13,0.458,,3,10,0.231,,69.8,71.4,,12.03,13.61,,,,,,
15,Indiana,Big Ten,14,12,0.538,,3,11,0.214,,71.6,69.5,,15.7,13.66,,,,,,
16,Northwestern,Big Ten,8,16,0.333,,2,11,0.154,,65.5,74.1,,6.82,15.36,,,,,,
17,Rutgers,Big Ten,9,15,0.375,,1,12,0.077,,57.1,67.0,,3.29,13.17,,,,,,
18,Penn State,Big Ten,8,17,0.32,,1,13,0.071,,73.8,82.4,,9.82,18.38,,,,,,
