Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Murray State,MVC,25,3,0.893,,16,1,0.941,,84.5,74.1,,8.59,-1.81,,,,,,
2,Belmont,MVC,16,11,0.593,,12,4,0.75,,69.5,66.1,,7.32,3.92,,,,,,
3,Bradley,MVC,19,10,0.655,,12,6,0.667,,68.8,65.0,,-0.41,-4.23,,,,,,
4,Illinois State,MVC,17,11,0.607,,11,6,0.647,,73.4,69.0,,2.12,-2.31,,,,,,
5,Northern Iowa,MVC,14,13,0.519,,10,7,0.588,,66.6,63.5,,3.03,-0.12,,,,,,
6,Illinois-Chicago,MVC,14,14,0.5,,9,8,0.529,,65.4,64.3,,-3.33,-4.51,,,,,,
7,Drake,MVC,9,18,0.333,,8,9,0.471,,71.2,76.4,,-5.13,0.06,,,,,,
8,Southern Illinois,MVC,9,17,0.346,,6,11,0.353,,65.8,72.8,,-11.17,-4.09,,,,,,
9,Evansville,MVC,7,21,0.25,,5,12,0.294,,67.2,75.0,,-11.28,-3.49,,,,,,
10,Indiana State,MVC,9,19,0.321,,5,13,0.278,,72.7,84.3,,-15.62,-4.1,,,,,,
11,Valparaiso,MVC,0,28,0.0,,0,17,0.0,,55.4,80.8,,-28.94,-3.54,,,,,,
