Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Fairfield,MAAC,14,3,0.824,,8,0,1.0,,79.0,61.8,,12.45,-4.73,,,,,,
2,Quinnipiac,MAAC,13,4,0.765,,8,0,1.0,,67.6,52.1,,4.74,-10.85,,,,,,
3,Merrimack,MAAC,8,8,0.5,,5,2,0.714,,65.3,67.5,,-10.09,-7.82,,,,,,
4,Sacred Heart,MAAC,7,10,0.412,,5,3,0.625,,58.1,63.9,,-15.94,-10.13,,,,,,
5,Siena,MAAC,7,10,0.412,,5,3,0.625,,67.4,63.9,,-11.44,-14.97,,,,,,
6,Iona,MAAC,11,7,0.611,,4,4,0.5,,60.2,60.5,,-13.22,-12.87,,,,,,
7,Mount St. Mary's,MAAC,8,9,0.471,,4,4,0.5,,59.9,62.7,,-11.86,-9.04,,,,,,
8,Manhattan,MAAC,4,13,0.235,,4,4,0.5,,54.9,66.7,,-14.54,-2.71,,,,,,
9,Marist,MAAC,6,12,0.333,,3,5,0.375,,58.2,67.6,,-11.68,-2.29,,,,,,
10,Rider,MAAC,4,13,0.235,,2,6,0.25,,55.1,65.9,,-19.21,-8.39,,,,,,
11,Saint Peter's,MAAC,3,14,0.176,,2,6,0.25,,48.3,68.0,,-26.76,-7.07,,,,,,
12,Canisius,MAAC,3,14,0.176,,1,7,0.125,,55.0,70.7,,-22.95,-7.24,,,,,,
13,Niagara,MAAC,0,16,0.0,,0,7,0.0,,51.0,83.3,,-39.02,-6.71,,,,,,
