Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Arkansas State,Sun Belt,16,4,0.8,,7,1,0.875,,77.9,68.7,,8.67,-0.54,,,,,,
2,Troy,Sun Belt,15,3,0.833,,6,1,0.857,,81.8,67.7,,13.01,-1.05,,,,,,
3,Marshall,Sun Belt,15,5,0.75,,6,2,0.75,,68.8,64.3,,5.8,1.3,,,,,,
4,Georgia Southern,Sun Belt,13,5,0.722,,6,2,0.75,,71.5,65.3,,8.29,2.06,,,,,,
5,James Madison,Sun Belt,13,7,0.65,,5,3,0.625,,73.3,64.2,,15.3,6.2,,,,,,
6,Old Dominion,Sun Belt,12,7,0.632,,4,3,0.571,,66.8,68.0,,2.17,3.39,,,,,,
7,Southern Mississippi,Sun Belt,11,7,0.611,,4,3,0.571,,75.4,74.6,,0.56,-0.19,,,,,,
8,Georgia State,Sun Belt,8,11,0.421,,3,4,0.429,,66.3,74.2,,-4.49,3.45,,,,,,
9,Texas State,Sun Belt,7,10,0.412,,3,4,0.429,,60.1,66.8,,-9.18,-2.45,,,,,,
10,Louisiana-Monroe,Sun Belt,8,9,0.471,,3,5,0.375,,65.5,67.1,,-1.25,0.28,,,,,,
11,South Alabama,Sun Belt,9,8,0.529,,2,5,0.286,,70.6,67.7,,-0.65,-3.6,,,,,,
12,Coastal Carolina,Sun Belt,9,10,0.474,,2,5,0.286,,70.3,66.2,,4.38,0.32,,,,,,
13,Appalachian State,Sun Belt,8,9,0.471,,1,6,0.143,,60.7,61.7,,0.24,1.24,,,,,,
14,Louisiana,Sun Belt,1,17,0.056,,0,8,0.0,,53.3,73.8,,-19.95,0.55,,,,,,
