Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Albany (NY),AEC,9,2,0.818,,,,,,60.7,51.6,,1.72,-7.38,,,,,,
2,Vermont,AEC,9,3,0.75,,,,,,63.8,56.4,,3.52,-3.89,,,,,,
3,Bryant,AEC,8,3,0.727,,,,,,67.6,56.8,,-4.14,-14.96,,,,,,
4,Binghamton,AEC,6,3,0.667,,,,,,67.6,75.1,,-6.91,0.66,,,,,,
5,NJIT,AEC,8,4,0.667,,,,,,66.5,63.3,,-5.4,-8.56,,,,,,
6,Massachusetts-Lowell,AEC,5,6,0.455,,,,,,55.3,64.7,,-21.19,-11.86,,,,,,
7,Maryland-Baltimore County,AEC,4,6,0.4,,,,,,61.6,64.4,,-6.96,-4.07,,,,,,
8,Maine,AEC,4,8,0.333,,,,,,57.2,62.0,,-4.95,-0.12,,,,,,
9,New Hampshire,AEC,3,7,0.3,,,,,,57.1,73.0,,-15.22,0.65,,,,,,
