Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,San Diego State,MWC,25,4,0.862,,19,1,0.95,,69.6,60.1,,10.8,1.34,,,,,,Reg. Season Champion
2,Colorado State,MWC,24,7,0.774,,15,5,0.75,,66.4,55.4,,10.51,-0.42,,,,,,
3,Nevada-Las Vegas,MWC,20,10,0.667,,15,5,0.75,,68.6,62.6,,8.68,2.68,,,,,,
4,Boise State,MWC,23,8,0.742,,14,6,0.7,,70.5,64.7,,4.6,-1.16,,,,,,
5,New Mexico,MWC,22,9,0.71,,14,6,0.7,,67.6,60.7,,5.38,-1.52,,,,,,
6,Grand Canyon,MWC,12,18,0.4,,11,9,0.55,,64.6,65.0,,3.73,4.1,,,,,,
7,Fresno State,MWC,14,17,0.452,,8,12,0.4,,61.7,61.0,,-0.22,-0.88,,,,,,
8,Air Force,MWC,13,17,0.433,,7,13,0.35,,59.2,62.8,,-4.86,-1.27,,,,,,
9,Wyoming,MWC,10,19,0.345,,7,13,0.35,,54.7,62.5,,-5.72,2.07,,,,,,
10,Nevada,MWC,10,20,0.333,,6,14,0.3,,56.7,61.7,,-4.62,0.38,,,,,,
11,Utah State,MWC,6,23,0.207,,2,18,0.1,,57.7,69.2,,-10.73,0.77,,,,,,
12,San Jose State,MWC,4,27,0.129,,2,18,0.1,,55.1,73.2,,-15.74,2.39,,,,,,
