Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,South Dakota,Summit,7,1,0.875,,,,,,71.3,55.8,,7.39,-8.11,,,,,,
2,South Dakota State,Summit,6,2,0.75,,,,,,76.5,69.3,,15.9,8.65,,,,,,
3,North Dakota State,Summit,5,2,0.714,,,,,,73.0,61.5,,13.39,1.89,,,,,,
4,Denver,Summit,3,4,0.429,,,,,,54.8,62.0,,-11.72,-4.55,,,,,,
5,Oral Roberts,Summit,3,5,0.375,,,,,,69.7,88.2,,-10.39,8.11,,,,,,
6,Kansas City,Summit,2,5,0.286,,,,,,61.2,76.8,,-3.78,11.82,,,,,,
7,St. Thomas,Summit,2,6,0.25,,,,,,51.3,67.2,,-15.32,0.52,,,,,,
8,Omaha,Summit,1,6,0.143,,,,,,53.5,85.0,,-34.12,-2.62,,,,,,
9,North Dakota,Summit,1,7,0.125,,,,,,53.4,67.8,,-9.39,4.99,,,,,,
