Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Army,Patriot,8,2,0.8,,,,,,67.0,57.4,,0.9,-8.65,,,,,,
2,Navy,Patriot,5,4,0.556,,,,,,67.2,65.7,,-1.48,-3.04,,,,,,
3,Colgate,Patriot,4,5,0.444,,,,,,57.3,67.8,,-15.5,-5.0,,,,,,
4,Holy Cross,Patriot,4,5,0.444,,,,,,58.2,65.2,,-4.71,2.29,,,,,,
5,Lafayette,Patriot,4,6,0.4,,,,,,64.9,66.1,,-14.38,-13.18,,,,,,
6,Lehigh,Patriot,4,6,0.4,,,,,,65.3,73.8,,-7.54,0.96,,,,,,
7,Boston University,Patriot,3,6,0.333,,,,,,52.9,61.7,,-14.31,-5.53,,,,,,
8,Bucknell,Patriot,3,7,0.3,,,,,,52.3,60.7,,-12.04,-3.64,,,,,,
9,Loyola (MD),Patriot,3,7,0.3,,,,,,54.2,64.4,,-11.06,-0.86,,,,,,
10,American,Patriot,1,7,0.125,,,,,,54.9,67.6,,-19.19,-6.44,,,,,,
