Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,High Point,Big South,11,2,0.846,,,,,,74.4,66.0,,0.99,-7.38,,,,,,
2,Longwood,Big South,9,4,0.692,,,,,,69.8,72.2,,-1.86,0.54,,,,,,
3,Radford,Big South,8,7,0.533,,,,,,62.2,66.8,,-10.44,-5.91,,,,,,
4,Winthrop,Big South,7,7,0.5,,,,,,61.2,78.4,,-16.01,1.17,,,,,,
5,South Carolina Upstate,Big South,5,9,0.357,,,,,,49.5,70.8,,-24.48,-3.21,,,,,,
6,UNC Asheville,Big South,4,8,0.333,,,,,,55.9,65.4,,-22.49,-12.99,,,,,,
7,Gardner-Webb,Big South,3,11,0.214,,,,,,55.7,67.6,,-20.17,-8.31,,,,,,
8,Charleston Southern,Big South,2,10,0.167,,,,,,57.0,76.2,,-20.34,-1.16,,,,,,
9,Presbyterian,Big South,2,11,0.154,,,,,,48.7,77.4,,-35.4,-6.77,,,,,,
