Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Iona,MAAC,7,2,0.778,,,,,,56.5,57.1,,-10.01,-9.39,,,,,,
2,Fairfield,MAAC,5,3,0.625,,,,,,78.0,71.0,,19.17,12.17,,,,,,
3,Quinnipiac,MAAC,5,3,0.625,,,,,,66.5,54.9,,4.17,-7.46,,,,,,
4,Mount St. Mary's,MAAC,3,5,0.375,,,,,,57.8,64.8,,-10.09,-3.09,,,,,,
5,Marist,MAAC,3,6,0.333,,,,,,58.8,73.7,,-14.14,0.75,,,,,,
6,Merrimack,MAAC,3,6,0.333,,,,,,65.4,72.5,,-12.05,-4.93,,,,,,
7,Rider,MAAC,2,6,0.25,,,,,,56.1,67.9,,-19.39,-7.64,,,,,,
8,Sacred Heart,MAAC,2,6,0.25,,,,,,52.7,69.1,,-18.83,-2.4,,,,,,
9,Canisius,MAAC,1,7,0.125,,,,,,55.8,77.3,,-19.97,1.54,,,,,,
10,Saint Peter's,MAAC,1,7,0.125,,,,,,43.7,71.9,,-30.94,-2.79,,,,,,
11,Siena,MAAC,1,7,0.125,,,,,,56.6,63.3,,-14.08,-7.45,,,,,,
12,Manhattan,MAAC,0,9,0.0,,,,,,50.3,70.4,,-15.25,4.86,,,,,,
13,Niagara,MAAC,0,8,0.0,,,,,,48.1,83.9,,-38.31,-2.56,,,,,,
