Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Green Bay,Horizon,12,5,0.706,,7,0,1.0,,66.0,58.9,,7.31,0.25,,,,,,
2,Purdue Fort Wayne,Horizon,11,6,0.647,,5,2,0.714,,68.6,64.0,,1.58,-3.05,,,,,,
3,Robert Morris,Horizon,11,4,0.733,,4,2,0.667,,63.2,61.2,,-7.55,-9.48,,,,,,
4,Youngstown State,Horizon,11,5,0.688,,4,2,0.667,,64.9,62.6,,-3.45,-5.81,,,,,,
5,Northern Kentucky,Horizon,7,11,0.389,,4,3,0.571,,65.6,70.8,,-3.06,2.16,,,,,,
6,Cleveland State,Horizon,13,5,0.722,,3,4,0.429,,70.5,61.3,,-2.2,-11.45,,,,,,
7,Milwaukee,Horizon,6,11,0.353,,2,4,0.333,,59.1,67.2,,-13.3,-5.16,,,,,,
8,Wright State,Horizon,6,11,0.353,,2,4,0.333,,63.1,73.3,,-16.2,-6.0,,,,,,
9,Detroit Mercy,Horizon,4,11,0.267,,2,4,0.333,,61.4,70.4,,-13.38,-4.38,,,,,,
10,IU Indy,Horizon,5,10,0.333,,1,5,0.167,,62.3,70.8,,-10.56,-2.02,,,,,,
11,Oakland,Horizon,4,12,0.25,,1,5,0.167,,59.1,76.4,,-12.34,4.93,,,,,,
