Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,North Dakota State,Summit,11,2,0.846,,,,,,77.6,63.7,,13.74,-0.17,,,,,,
2,South Dakota State,Summit,10,4,0.714,,,,,,73.5,68.9,,16.2,11.63,,,,,,
3,South Dakota,Summit,9,4,0.692,,,,,,69.5,57.7,,3.41,-8.32,,,,,,
4,Oral Roberts,Summit,7,6,0.538,,,,,,71.7,82.8,,-5.49,5.61,,,,,,
5,St. Thomas,Summit,7,7,0.5,,,,,,57.9,62.5,,-5.29,-0.66,,,,,,
6,Denver,Summit,6,7,0.462,,,,,,56.2,67.0,,-13.19,-2.39,,,,,,
7,Kansas City,Summit,3,10,0.231,,,,,,64.6,76.8,,-8.48,3.72,,,,,,
8,North Dakota,Summit,3,10,0.231,,,,,,53.6,73.4,,-19.33,0.4,,,,,,
9,Omaha,Summit,2,13,0.133,,,,,,50.5,82.9,,-29.56,2.91,,,,,,
