Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Green Bay,Horizon,13,5,0.722,,8,0,1.0,,66.5,58.6,,7.61,-0.27,,,,,,
2,Youngstown State,Horizon,12,5,0.706,,5,2,0.714,,64.5,62.0,,-2.62,-5.09,,,,,,
3,Purdue Fort Wayne,Horizon,11,7,0.611,,5,3,0.625,,67.8,63.6,,1.36,-2.76,,,,,,
4,Northern Kentucky,Horizon,8,11,0.421,,5,3,0.625,,66.4,71.1,,-2.78,1.91,,,,,,
5,Robert Morris,Horizon,11,5,0.688,,4,3,0.571,,64.1,62.6,,-7.57,-9.0,,,,,,
6,Cleveland State,Horizon,13,5,0.722,,3,4,0.429,,70.5,61.3,,-2.19,-11.44,,,,,,
7,IU Indy,Horizon,6,10,0.375,,2,5,0.286,,62.9,70.0,,-9.95,-2.81,,,,,,
8,Milwaukee,Horizon,6,12,0.333,,2,5,0.286,,58.2,67.1,,-14.41,-5.47,,,,,,
9,Wright State,Horizon,6,12,0.333,,2,5,0.286,,62.9,73.1,,-16.17,-5.92,,,,,,
10,Oakland,Horizon,5,12,0.294,,2,5,0.286,,59.6,74.4,,-10.94,3.93,,,,,,
11,Detroit Mercy,Horizon,4,12,0.25,,2,5,0.286,,60.9,70.7,,-13.57,-3.77,,,,,,
