Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,North Dakota State,Summit,15,2,0.882,,4,0,1.0,,78.8,60.4,,14.66,-3.74,,,,,,
2,South Dakota State,Summit,13,4,0.765,,3,0,1.0,,74.4,66.2,,15.31,7.19,,,,,,
3,South Dakota,Summit,12,5,0.706,,2,1,0.667,,68.9,59.3,,2.06,-7.51,,,,,,
4,Oral Roberts,Summit,9,8,0.529,,2,2,0.5,,74.2,81.1,,-1.52,5.34,,,,,,
5,Kansas City,Summit,5,12,0.294,,2,2,0.5,,63.2,73.4,,-8.89,1.25,,,,,,
6,St. Thomas,Summit,8,9,0.471,,1,2,0.333,,58.9,63.7,,-5.89,-1.1,,,,,,
7,Denver,Summit,7,9,0.438,,1,2,0.333,,56.5,67.8,,-12.68,-1.37,,,,,,
8,North Dakota,Summit,4,13,0.235,,1,3,0.25,,56.3,73.1,,-19.47,-2.67,,,,,,
9,Omaha,Summit,2,17,0.105,,0,4,0.0,,49.6,80.8,,-28.7,2.42,,,,,,
