Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,McNeese State,Southland,17,4,0.81,,11,1,0.917,,64.6,53.2,,5.95,-5.42,,,,,,
2,Lamar,Southland,13,6,0.684,,10,2,0.833,,65.2,60.1,,-3.15,-8.26,,,,,,
3,Texas-Rio Grande Valley,Southland,12,9,0.571,,9,3,0.75,,62.8,68.2,,-8.23,-2.81,,,,,,
4,Stephen F. Austin,Southland,14,7,0.667,,8,4,0.667,,75.2,71.8,,-3.99,-7.41,,,,,,
5,Incarnate Word,Southland,10,9,0.526,,8,4,0.667,,63.5,70.7,,-10.18,-2.95,,,,,,
6,Northwestern State,Southland,10,9,0.526,,7,4,0.636,,58.2,64.8,,-6.52,0.01,,,,,,
7,Nicholls State,Southland,10,9,0.526,,6,6,0.5,,63.8,64.8,,-12.58,-11.52,,,,,,
8,East Texas A&M,Southland,8,10,0.444,,4,7,0.364,,63.1,70.3,,-13.32,-6.13,,,,,,
9,Houston Christian,Southland,5,14,0.263,,3,9,0.25,,58.4,71.2,,-15.79,-3.02,,,,,,
10,Texas A&M-Corpus Christi,Southland,4,15,0.211,,3,9,0.25,,56.8,70.7,,-18.9,-4.96,,,,,,
11,Southeastern Louisiana,Southland,2,17,0.105,,1,11,0.083,,55.9,79.2,,-22.38,0.9,,,,,,
12,New Orleans,Southland,1,19,0.05,,1,11,0.083,,61.5,84.0,,-24.55,-2.03,,,,,,
