Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Troy,Sun Belt,8,1,0.889,,,,,,83.6,67.4,,11.87,-4.24,,,,,,
2,Arkansas State,Sun Belt,8,3,0.727,,,,,,74.0,70.3,,2.73,-0.97,,,,,,
3,James Madison,Sun Belt,8,3,0.727,,,,,,72.5,62.4,,18.17,7.99,,,,,,
4,Marshall,Sun Belt,7,3,0.7,,,,,,64.8,58.9,,3.77,-2.12,,,,,,
5,Old Dominion,Sun Belt,7,3,0.7,,,,,,62.0,60.8,,2.72,1.5,,,,,,
6,Southern Mississippi,Sun Belt,7,3,0.7,,,,,,74.4,71.6,,-2.37,-5.12,,,,,,
7,Appalachian State,Sun Belt,6,3,0.667,,,,,,62.5,57.3,,3.48,-1.77,,,,,,
8,Georgia Southern,Sun Belt,6,3,0.667,,,,,,72.9,68.9,,2.46,-1.54,,,,,,
9,South Alabama,Sun Belt,6,3,0.667,,,,,,75.7,64.6,,4.87,-6.24,,,,,,
10,Louisiana-Monroe,Sun Belt,5,3,0.625,,,,,,61.4,60.4,,1.21,0.21,,,,,,
11,Coastal Carolina,Sun Belt,5,5,0.5,,,,,,72.9,65.2,,2.94,-4.73,,,,,,
12,Georgia State,Sun Belt,4,6,0.4,,,,,,67.9,79.1,,-11.05,0.18,,,,,,
13,Texas State,Sun Belt,2,6,0.25,,,,,,59.9,65.1,,-9.82,-4.57,,,,,,
14,Louisiana,Sun Belt,0,9,0.0,,,,,,55.5,73.6,,-18.71,-0.58,,,,,,
