Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Gonzaga,WCC,14,6,0.7,,6,1,0.857,,72.8,64.1,,13.13,4.48,,,,,,
2,Oregon State,WCC,14,6,0.7,,6,1,0.857,,65.8,61.8,,8.61,4.61,,,,,,
3,Santa Clara,WCC,16,5,0.762,,6,2,0.75,,77.3,67.5,,11.3,1.56,,,,,,
4,Loyola Marymount,WCC,11,7,0.611,,5,2,0.714,,68.6,65.2,,1.44,-1.97,,,,,,
5,Portland,WCC,11,8,0.579,,5,2,0.714,,68.1,64.8,,5.59,2.29,,,,,,
6,San Francisco,WCC,11,7,0.611,,4,3,0.571,,68.1,67.8,,1.81,1.57,,,,,,
7,Washington State,WCC,4,17,0.19,,3,5,0.375,,62.3,74.0,,-2.83,8.88,,,,,,
8,Pepperdine,WCC,11,8,0.579,,2,5,0.286,,67.5,66.4,,1.38,0.26,,,,,,
9,Saint Mary's (CA),WCC,11,9,0.55,,2,5,0.286,,57.7,59.7,,0.4,2.4,,,,,,
10,Pacific,WCC,7,11,0.389,,2,5,0.286,,61.9,68.2,,-4.7,1.54,,,,,,
11,San Diego,WCC,7,13,0.35,,1,6,0.143,,53.6,63.9,,-11.37,-1.01,,,,,,
12,Seattle,WCC,5,13,0.278,,1,6,0.143,,59.4,78.0,,-20.8,-2.24,,,,,,
