Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,UC Irvine,Big West,26,7,0.788,,17,3,0.85,,70.9,58.1,,6.82,-6.03,,,,,,Reg. Season Champion
2,UC San Diego,Big West,24,9,0.727,,17,3,0.85,,69.6,63.4,,2.48,-3.78,,,,,,NCAA Tournament; Reg. Season Champion; Conf. Tournament Champion
3,UC Davis,Big West,23,11,0.676,,15,5,0.75,,68.3,66.2,,-1.63,-3.82,,,,,,
4,Hawaii,Big West,22,11,0.667,,14,6,0.7,,64.2,57.9,,2.82,-3.4,,,,,,
5,Cal State Fullerton,Big West,18,14,0.563,,13,7,0.65,,69.7,67.7,,-3.61,-5.58,,,,,,
6,UC Santa Barbara,Big West,20,10,0.667,,12,8,0.6,,65.7,60.4,,0.52,-4.76,,,,,,
7,UC Riverside,Big West,11,21,0.344,,8,12,0.4,,61.7,66.2,,-7.07,-2.6,,,,,,
8,Cal State Northridge,Big West,10,20,0.333,,6,14,0.3,,61.8,69.5,,-12.04,-4.33,,,,,,
9,Long Beach State,Big West,5,25,0.167,,4,16,0.2,,55.5,72.6,,-18.04,-0.98,,,,,,
10,Cal State Bakersfield,Big West,7,23,0.233,,2,18,0.1,,61.3,70.1,,-14.27,-5.45,,,,,,
11,Cal Poly,Big West,4,26,0.133,,2,18,0.1,,55.7,75.5,,-19.99,-0.2,,,,,,
