Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Louisiana Tech,CUSA,12,5,0.706,,5,1,0.833,,70.5,65.9,,6.31,1.71,,,,,,
2,Middle Tennessee,CUSA,11,9,0.55,,6,2,0.75,,60.0,59.3,,1.51,0.86,,,,,,
3,Florida International,CUSA,11,6,0.647,,4,2,0.667,,72.7,70.4,,-3.78,-6.03,,,,,,
4,Sam Houston,CUSA,11,6,0.647,,4,2,0.667,,61.0,59.8,,1.62,0.41,,,,,,
5,Missouri State,CUSA,12,7,0.632,,4,2,0.667,,65.9,63.7,,1.43,-0.78,,,,,,
6,Jacksonville State,CUSA,10,8,0.556,,4,2,0.667,,61.9,61.7,,-5.88,-6.08,,,,,,
7,Liberty,CUSA,9,9,0.5,,3,4,0.429,,64.3,66.2,,0.21,2.15,,,,,,
8,Delaware,CUSA,9,10,0.474,,3,4,0.429,,65.6,65.6,,-4.35,-4.35,,,,,,
9,New Mexico State,CUSA,7,12,0.368,,3,4,0.429,,56.5,69.3,,-12.83,-0.01,,,,,,
10,Kennesaw State,CUSA,9,8,0.529,,2,4,0.333,,62.3,65.6,,-5.85,-2.49,,,,,,
11,UTEP,CUSA,9,9,0.5,,1,6,0.143,,63.3,71.4,,-11.28,-3.22,,,,,,
12,Western Kentucky,CUSA,5,14,0.263,,1,7,0.125,,56.6,66.3,,-12.14,-2.42,,,,,,
