Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Rice,American,17,3,0.85,,7,0,1.0,,70.1,59.0,,11.09,-0.01,,,,,,
2,East Carolina,American,15,6,0.714,,7,1,0.875,,74.0,66.0,,4.75,-3.15,,,,,,
3,Tulsa,American,13,6,0.684,,5,2,0.714,,70.6,66.1,,1.82,-2.71,,,,,,
4,South Florida,American,12,9,0.571,,5,3,0.625,,71.2,70.6,,10.88,10.31,,,,,,
5,North Texas,American,11,9,0.55,,5,3,0.625,,66.9,63.7,,7.22,4.05,,,,,,
6,UTSA,American,9,9,0.5,,4,3,0.571,,59.1,59.0,,3.47,3.41,,,,,,
7,Temple,American,9,10,0.474,,3,4,0.429,,70.1,70.8,,4.31,5.05,,,,,,
8,Charlotte,American,9,11,0.45,,3,4,0.429,,64.4,67.5,,2.09,5.24,,,,,,
9,Tulane,American,8,11,0.421,,3,4,0.429,,69.6,69.6,,1.99,2.04,,,,,,
10,Florida Atlantic,American,9,11,0.45,,3,5,0.375,,61.5,69.1,,-7.21,0.43,,,,,,
11,Memphis,American,8,12,0.4,,2,5,0.286,,63.8,69.2,,-5.36,0.06,,,,,,
12,Wichita State,American,4,16,0.2,,1,6,0.143,,57.7,67.7,,-10.0,0.0,,,,,,
13,UAB,American,7,13,0.35,,0,8,0.0,,70.4,70.7,,-0.97,-0.71,,,,,,
