Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Connecticut,Big East,15,0,1.0,,6,0,1.0,,89.7,52.2,,52.78,15.32,,1.0,1.0,,,
2,Villanova,Big East,12,3,0.8,,5,1,0.833,,75.1,60.6,,22.8,8.26,,,,,,
3,Marquette,Big East,10,5,0.667,,4,2,0.667,,71.9,63.7,,14.6,6.46,,,,,,
4,Seton Hall,Big East,10,5,0.667,,4,2,0.667,,72.1,63.1,,17.41,8.48,,,,,,
5,St. John's (NY),Big East,13,3,0.813,,3,2,0.6,,67.8,59.9,,5.39,-2.42,,,,,,
6,Creighton,Big East,7,8,0.467,,3,3,0.5,,69.9,67.1,,8.89,6.16,,,,,,
7,Providence,Big East,9,7,0.563,,2,3,0.4,,59.4,59.7,,0.6,0.85,,,,,,
8,Xavier,Big East,9,6,0.6,,2,4,0.333,,60.1,62.8,,-1.52,1.14,,,,,,
9,Georgetown,Big East,8,6,0.571,,1,4,0.2,,68.9,61.6,,8.59,1.3,,,,,,
10,Butler,Big East,7,8,0.467,,1,4,0.2,,66.1,66.6,,4.18,4.64,,,,,,
11,DePaul,Big East,3,14,0.176,,0,6,0.0,,60.4,72.1,,-7.01,4.7,,,,,,
