Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Fairfield,MAAC,26,4,0.867,,19,1,0.95,,76.7,56.4,,12.04,-8.19,,,25.0,,,Reg. Season Champion
2,Quinnipiac,MAAC,25,5,0.833,,19,1,0.95,,67.9,50.9,,5.33,-11.64,,,,,,Reg. Season Champion
3,Merrimack,MAAC,18,11,0.621,,15,5,0.75,,67.3,64.7,,-8.45,-11.05,,,,,,
4,Iona,MAAC,19,11,0.633,,12,8,0.6,,60.2,60.2,,-13.98,-13.98,,,,,,
5,Mount St. Mary's,MAAC,15,14,0.517,,11,9,0.55,,60.5,62.4,,-13.27,-11.38,,,,,,
6,Siena,MAAC,13,16,0.448,,11,9,0.55,,66.3,65.7,,-12.63,-13.29,,,,,,
7,Sacred Heart,MAAC,13,18,0.419,,10,10,0.5,,56.9,61.9,,-14.82,-9.78,,,,,,
8,Manhattan,MAAC,11,20,0.355,,10,10,0.5,,57.7,64.1,,-13.9,-7.57,,,,,,
9,Marist,MAAC,11,20,0.355,,8,12,0.4,,58.4,66.2,,-15.34,-7.6,,,,,,
10,Saint Peter's,MAAC,7,23,0.233,,6,14,0.3,,50.1,63.6,,-22.64,-9.23,,,,,,
11,Rider,MAAC,7,22,0.241,,5,15,0.25,,53.1,62.1,,-20.79,-11.82,,,,,,
12,Canisius,MAAC,5,24,0.172,,3,17,0.15,,54.9,68.3,,-21.15,-7.78,,,,,,
13,Niagara,MAAC,1,28,0.034,,1,19,0.05,,51.4,77.2,,-33.16,-7.44,,,,,,
