Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Idaho,Big Sky,19,5,0.792,,10,1,0.909,,78.7,69.2,,4.97,-4.49,,,,,,
2,Montana State,Big Sky,17,6,0.739,,10,2,0.833,,75.4,65.2,,11.82,1.63,,,,,,
3,Idaho State,Big Sky,16,7,0.696,,9,3,0.75,,64.9,60.0,,1.56,-3.31,,,,,,
4,Northern Colorado,Big Sky,17,8,0.68,,8,4,0.667,,65.9,62.7,,0.18,-2.96,,,,,,
5,Eastern Washington,Big Sky,12,12,0.5,,5,6,0.455,,67.4,70.1,,-4.69,-1.96,,,,,,
6,Sacramento State,Big Sky,11,13,0.458,,5,6,0.455,,58.9,61.9,,-6.83,-3.83,,,,,,
7,Northern Arizona,Big Sky,8,17,0.32,,4,8,0.333,,69.5,76.5,,-7.75,-0.8,,,,,,
8,Montana,Big Sky,7,16,0.304,,4,8,0.333,,62.1,73.4,,-9.32,2.0,,,,,,
9,Portland State,Big Sky,6,17,0.261,,2,9,0.182,,62.9,75.2,,-14.97,-2.69,,,,,,
10,Weber State,Big Sky,7,18,0.28,,1,11,0.083,,60.9,70.5,,-9.87,-0.24,,,,,,
