Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,High Point,Big South,9,1,0.9,,,,,,73.3,63.4,,2.05,-7.83,,,,,,
2,Longwood,Big South,6,4,0.6,,,,,,66.6,73.0,,-2.54,3.84,,,,,,
3,Winthrop,Big South,6,4,0.6,,,,,,63.4,73.3,,-14.88,-5.03,,,,,,
4,Radford,Big South,6,5,0.545,,,,,,62.2,65.0,,-10.42,-7.62,,,,,,
5,South Carolina Upstate,Big South,4,6,0.4,,,,,,50.5,71.9,,-18.57,2.81,,,,,,
6,UNC Asheville,Big South,3,5,0.375,,,,,,54.9,62.9,,-22.02,-14.02,,,,,,
7,Charleston Southern,Big South,2,6,0.25,,,,,,58.0,75.9,,-23.31,-5.45,,,,,,
8,Presbyterian,Big South,2,8,0.2,,,,,,50.0,75.5,,-34.41,-8.91,,,,,,
9,Gardner-Webb,Big South,2,9,0.182,,,,,,54.5,67.9,,-21.29,-7.93,,,,,,
