Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Binghamton,AmEast,12,5,0.706,,4,0,1.0,,67.6,67.5,,-2.06,-2.13,,,,,,
2,Bryant,AmEast,14,4,0.778,,4,1,0.8,,66.3,54.8,,-0.95,-12.38,,,,,,
3,Vermont,AmEast,14,5,0.737,,3,1,0.75,,64.0,56.7,,2.43,-4.87,,,,,,
4,NJIT,AmEast,12,6,0.667,,3,2,0.6,,68.2,65.4,,-6.94,-9.78,,,,,,
5,Maine,AmEast,8,10,0.444,,3,2,0.6,,60.4,62.3,,-3.58,-1.7,,,,,,
6,Maryland-Baltimore County,AmEast,7,9,0.438,,2,2,0.5,,60.4,62.6,,-8.15,-5.93,,,,,,
7,Albany (NY),AmEast,11,6,0.647,,1,3,0.25,,58.8,55.1,,-1.6,-5.22,,,,,,
8,Massachusetts-Lowell,AmEast,6,12,0.333,,0,5,0.0,,55.2,69.0,,-22.61,-8.81,,,,,,
9,New Hampshire,AmEast,6,11,0.353,,0,4,0.0,,57.3,66.1,,-13.78,-5.04,,,,,,
