Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,North Dakota State,Summit,23,2,0.92,,12,0,1.0,,81.0,59.7,,16.17,-5.09,,,,,,
2,South Dakota,Summit,20,6,0.769,,10,2,0.833,,67.9,57.7,,3.75,-6.42,,,,,,
3,South Dakota State,Summit,20,6,0.769,,10,2,0.833,,77.2,61.9,,16.99,1.68,,,,,,
4,Oral Roberts,Summit,13,12,0.52,,6,6,0.5,,75.0,77.8,,-2.39,0.33,,,,,,
5,St. Thomas,Summit,13,13,0.5,,6,6,0.5,,61.5,64.3,,-6.1,-3.23,,,,,,
6,Kansas City,Summit,7,19,0.269,,4,9,0.308,,61.5,72.7,,-11.02,0.19,,,,,,
7,Denver,Summit,9,17,0.346,,3,10,0.231,,57.5,69.4,,-13.32,-1.36,,,,,,
8,North Dakota,Summit,7,20,0.259,,3,10,0.231,,56.6,74.5,,-19.24,-1.37,,,,,,
9,Omaha,Summit,4,24,0.143,,2,11,0.154,,50.8,78.4,,-26.98,0.63,,,,,,
