Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Western Illinois,OVC,19,4,0.826,,11,3,0.786,,74.2,63.5,,3.25,-7.45,,,,,,
2,Lindenwood,OVC,18,7,0.72,,10,4,0.714,,73.0,63.8,,6.34,-2.84,,,,,,
3,Southern Indiana,OVC,16,7,0.696,,10,4,0.714,,67.6,60.9,,3.13,-3.52,,,,,,
4,Morehead State,OVC,15,10,0.6,,10,4,0.714,,62.8,66.1,,-5.32,-2.07,,,,,,
5,Tennessee-Martin,OVC,13,10,0.565,,9,5,0.643,,61.8,65.0,,-6.38,-3.18,,,,,,
6,Little Rock,OVC,12,12,0.5,,8,6,0.571,,56.6,63.1,,-8.04,-1.54,,,,,,
7,Tennessee Tech,OVC,13,10,0.565,,6,8,0.429,,64.6,62.8,,-4.2,-6.01,,,,,,
8,Southeast Missouri State,OVC,8,15,0.348,,4,10,0.286,,62.0,70.4,,-11.62,-3.24,,,,,,
9,Southern Illinois-Edwardsville,OVC,10,14,0.417,,3,11,0.214,,58.5,63.7,,-10.43,-5.24,,,,,,
10,Tennessee State,OVC,4,19,0.174,,3,11,0.214,,59.2,75.4,,-18.79,-2.53,,,,,,
11,Eastern Illinois,OVC,4,21,0.16,,3,11,0.214,,57.7,70.6,,-14.62,-1.7,,,,,,
