Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Arkansas State,Sun Belt,17,4,0.81,,8,1,0.889,,78.3,68.1,,9.91,-0.29,,,,,,
2,Troy,Sun Belt,15,3,0.833,,6,1,0.857,,81.8,67.7,,12.99,-1.07,,,,,,
3,Marshall,Sun Belt,15,5,0.75,,6,2,0.75,,68.8,64.3,,5.0,0.5,,,,,,
4,Georgia Southern,Sun Belt,13,5,0.722,,6,2,0.75,,71.5,65.3,,7.59,1.36,,,,,,
5,James Madison,Sun Belt,13,7,0.65,,5,3,0.625,,73.3,64.2,,15.05,5.95,,,,,,
6,Southern Mississippi,Sun Belt,11,7,0.611,,4,3,0.571,,75.4,74.6,,0.79,0.04,,,,,,
7,Old Dominion,Sun Belt,12,8,0.6,,4,4,0.5,,66.2,68.8,,0.41,3.09,,,,,,
8,Texas State,Sun Belt,8,10,0.444,,4,4,0.5,,60.3,65.7,,-7.55,-2.12,,,,,,
9,Georgia State,Sun Belt,8,11,0.421,,3,4,0.429,,66.3,74.2,,-4.95,3.0,,,,,,
10,Louisiana-Monroe,Sun Belt,8,9,0.471,,3,5,0.375,,65.5,67.1,,-0.83,0.7,,,,,,
11,South Alabama,Sun Belt,9,8,0.529,,2,5,0.286,,70.6,67.7,,-0.65,-3.59,,,,,,
12,Coastal Carolina,Sun Belt,9,11,0.45,,2,6,0.25,,70.1,66.4,,2.57,-1.1,,,,,,
13,Appalachian State,Sun Belt,8,10,0.444,,1,7,0.125,,59.9,61.8,,-2.03,-0.21,,,,,,
14,Louisiana,Sun Belt,2,17,0.105,,1,8,0.111,,54.2,73.4,,-18.24,0.88,,,,,,
