Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Eastern Kentucky,A-Sun,21,5,0.808,,12,1,0.923,,71.8,60.4,,3.1,-8.31,,,,,,
2,Jacksonville,A-Sun,17,7,0.708,,9,4,0.692,,72.3,68.9,,-0.06,-3.47,,,,,,
3,Stetson,A-Sun,15,9,0.625,,8,5,0.615,,68.2,66.9,,-4.8,-6.07,,,,,,
4,West Georgia,A-Sun,15,9,0.625,,8,5,0.615,,69.3,67.7,,-7.23,-8.77,,,,,,
5,Central Arkansas,A-Sun,15,10,0.6,,8,5,0.615,,67.3,59.9,,2.33,-5.06,,,,,,
6,North Alabama,A-Sun,13,11,0.542,,8,5,0.615,,61.8,64.5,,-8.87,-6.19,,,,,,
7,Florida Gulf Coast,A-Sun,12,12,0.5,,8,5,0.615,,58.9,61.7,,-1.97,0.85,,,,,,
8,Austin Peay,A-Sun,14,9,0.609,,6,7,0.462,,65.2,59.7,,-0.22,-5.79,,,,,,
9,Lipscomb,A-Sun,9,15,0.375,,6,7,0.462,,57.9,64.0,,-11.15,-5.02,,,,,,
10,North Florida,A-Sun,8,16,0.333,,3,10,0.231,,60.1,71.4,,-15.18,-3.86,,,,,,
11,Queens (NC),A-Sun,8,16,0.333,,2,11,0.154,,57.2,70.2,,-21.4,-8.44,,,,,,
12,Bellarmine,A-Sun,2,24,0.077,,0,13,0.0,,49.4,81.0,,-32.0,-0.44,,,,,,
