Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Illinois-Chicago,MVC,5,5,0.5,,1.0,0.0,1.0,,61.7,61.9,,-4.41,-4.21,,,,,,
2,Northern Iowa,MVC,4,6,0.4,,1.0,0.0,1.0,,58.0,61.7,,5.82,9.52,,,,,,
3,Murray State,MVC,8,2,0.8,,,,,,80.4,77.0,,7.69,4.29,,,,,,
4,Bradley,MVC,6,4,0.6,,,,,,70.9,68.8,,2.39,0.28,,,,,,
5,Indiana State,MVC,4,4,0.5,,,,,,69.7,73.7,,-12.54,-8.54,,,,,,
6,Belmont,MVC,4,6,0.4,,,,,,68.0,69.5,,10.61,12.11,,,,,,
7,Southern Illinois,MVC,2,6,0.25,,,,,,59.4,75.1,,-18.24,-2.52,,,,,,
8,Evansville,MVC,2,8,0.2,,,,,,59.9,75.3,,-17.74,-2.34,,,,,,
9,Drake,MVC,1,8,0.111,,,,,,65.8,80.2,,-7.24,7.21,,,,,,
10,Illinois State,MVC,5,6,0.455,,0.0,1.0,0.0,,67.0,66.0,,2.88,1.88,,,,,,
11,Valparaiso,MVC,0,11,0.0,,0.0,1.0,0.0,,52.8,77.6,,-28.16,-3.34,,,,,,
