Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Princeton,Ivy,16,1,0.941,,4,0,1.0,,75.8,65.1,,16.93,6.29,,,20.0,,,
2,Columbia,Ivy,12,5,0.706,,3,1,0.75,,71.4,62.5,,11.94,3.05,,,,,,
3,Brown,Ivy,11,5,0.688,,3,1,0.75,,64.3,58.3,,-1.07,-7.0,,,,,,
4,Harvard,Ivy,9,8,0.529,,2,2,0.5,,64.6,60.1,,9.86,5.33,,,,,,
5,Cornell,Ivy,7,10,0.412,,2,2,0.5,,52.3,60.6,,-16.58,-8.21,,,,,,
6,Pennsylvania,Ivy,11,6,0.647,,1,3,0.25,,61.7,59.7,,1.64,-0.3,,,,,,
7,Yale,Ivy,5,12,0.294,,1,3,0.25,,59.9,68.5,,-12.85,-4.26,,,,,,
8,Dartmouth,Ivy,9,8,0.529,,0,4,0.0,,53.1,59.9,,-14.43,-7.57,,,,,,
