Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,South Dakota State,Summit,10,2,0.833,,,,,,77.0,66.5,,17.81,7.31,,,,,,
2,North Dakota State,Summit,8,2,0.8,,,,,,76.7,62.3,,15.69,1.35,,,,,,
3,South Dakota,Summit,8,3,0.727,,,,,,69.8,57.6,,3.93,-8.3,,,,,,
4,Oral Roberts,Summit,5,5,0.5,,,,,,72.3,84.5,,-5.53,6.72,,,,,,
5,St. Thomas,Summit,6,6,0.5,,,,,,59.2,64.9,,-5.76,-0.09,,,,,,
6,Denver,Summit,4,7,0.364,,,,,,54.0,66.6,,-15.64,-3.08,,,,,,
7,Kansas City,Summit,2,8,0.2,,,,,,62.8,75.6,,-10.88,1.99,,,,,,
8,North Dakota,Summit,1,10,0.091,,,,,,53.6,73.4,,-19.2,0.53,,,,,,
9,Omaha,Summit,1,10,0.091,,,,,,50.0,83.2,,-30.59,2.61,,,,,,
