Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Oregon State,WCC,15,6,0.714,,7,1,0.875,,67.2,63.1,,9.07,5.01,,,,,,
2,Santa Clara,WCC,17,5,0.773,,7,2,0.778,,78.1,67.1,,11.36,0.41,,,,,,
3,Gonzaga,WCC,14,7,0.667,,6,2,0.75,,73.4,65.4,,12.79,4.79,,,,,,
4,San Francisco,WCC,13,7,0.65,,6,3,0.667,,68.1,67.3,,1.58,0.8,,,,,,
5,Loyola Marymount,WCC,12,8,0.6,,6,3,0.667,,68.6,65.6,,1.27,-1.79,,,,,,
6,Portland,WCC,11,10,0.524,,5,4,0.556,,68.1,66.5,,3.81,2.28,,,,,,
7,Saint Mary's (CA),WCC,13,9,0.591,,4,5,0.444,,57.9,58.9,,0.48,1.48,,,,,,
8,Pepperdine,WCC,12,9,0.571,,3,6,0.333,,67.6,65.7,,2.54,0.7,,,,,,
9,Pacific,WCC,8,12,0.4,,3,6,0.333,,62.1,67.4,,-3.65,1.67,,,,,,
10,Washington State,WCC,4,18,0.182,,3,6,0.333,,61.9,73.6,,-3.21,8.52,,,,,,
11,San Diego,WCC,8,14,0.364,,2,7,0.222,,54.9,64.0,,-9.77,-0.63,,,,,,
12,Seattle,WCC,5,15,0.25,,1,8,0.111,,59.1,78.2,,-20.34,-1.17,,,,,,
