Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Fairfield,MAAC,24,4,0.857,,18,1,0.947,,77.3,56.8,,12.9,-7.61,,,,,,
2,Quinnipiac,MAAC,23,5,0.821,,18,1,0.947,,68.0,51.7,,5.2,-11.05,,,,,,
3,Merrimack,MAAC,17,11,0.607,,14,5,0.737,,67.6,65.5,,-7.87,-9.99,,,,,,
4,Iona,MAAC,19,11,0.633,,12,8,0.6,,60.2,60.2,,-13.8,-13.8,,,,,,
5,Mount St. Mary's,MAAC,14,14,0.5,,10,9,0.526,,60.8,63.0,,-13.12,-10.87,,,,,,
6,Sacred Heart,MAAC,12,16,0.429,,10,9,0.526,,57.6,62.5,,-15.5,-10.65,,,,,,
7,Siena,MAAC,12,16,0.429,,10,9,0.526,,66.3,66.0,,-12.58,-12.9,,,,,,
8,Manhattan,MAAC,9,19,0.321,,9,10,0.474,,57.7,65.1,,-14.48,-7.06,,,,,,
9,Marist,MAAC,11,18,0.379,,8,11,0.421,,58.6,66.2,,-14.63,-7.01,,,,,,
10,Saint Peter's,MAAC,7,21,0.25,,6,13,0.316,,50.8,64.0,,-21.89,-8.67,,,,,,
11,Rider,MAAC,7,21,0.25,,5,14,0.263,,53.4,62.4,,-20.53,-11.53,,,,,,
12,Canisius,MAAC,5,23,0.179,,3,16,0.158,,55.5,68.0,,-20.63,-8.13,,,,,,
13,Niagara,MAAC,1,27,0.036,,1,18,0.053,,51.7,77.8,,-33.41,-7.34,,,,,,
