Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,UC Santa Barbara,Big West,9,1,0.9,,2,0,1.0,,69.8,60.3,,3.59,-5.85,,,,,,
2,UC Irvine,Big West,9,2,0.818,,2,0,1.0,,70.5,55.7,,6.62,-8.2,,,,,,
3,Cal State Fullerton,Big West,5,5,0.5,,2,0,1.0,,70.3,69.9,,-7.16,-7.61,,,,,,
4,UC Davis,Big West,8,3,0.727,,1,0,1.0,,71.8,70.3,,1.46,0.02,,,,,,
5,UC San Diego,Big West,6,4,0.6,,1,0,1.0,,67.6,61.3,,1.12,-5.11,,,,,,
6,Cal State Northridge,Big West,5,4,0.556,,1,1,0.5,,59.1,71.1,,-16.55,-4.55,,,,,,
7,UC Riverside,Big West,2,7,0.222,,1,1,0.5,,55.4,63.9,,-11.26,-2.76,,,,,,
8,Hawaii,Big West,5,5,0.5,,0,2,0.0,,65.1,67.8,,-3.27,-0.65,,,,,,
9,Cal State Bakersfield,Big West,3,7,0.3,,0,2,0.0,,58.7,66.9,,-17.26,-9.06,,,,,,
10,Cal Poly,Big West,2,7,0.222,,0,2,0.0,,62.0,78.4,,-21.32,-4.89,,,,,,
11,Long Beach State,Big West,0,9,0.0,,0,2,0.0,,50.2,73.3,,-21.85,1.26,,,,,,
