Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Vermont,AmEast,24,7,0.774,,13,3,0.813,,63.1,52.7,,4.42,-6.07,,,,,,
2,Maine,AmEast,16,12,0.571,,11,4,0.733,,61.4,59.9,,-1.84,-3.34,,,,,,
3,Binghamton,AmEast,18,10,0.643,,10,5,0.667,,64.0,63.6,,-3.38,-3.84,,,,,,
4,Maryland-Baltimore County,AmEast,14,13,0.519,,9,6,0.6,,59.5,59.9,,-5.36,-4.96,,,,,,
5,Bryant,AmEast,18,10,0.643,,8,7,0.533,,63.2,56.1,,-2.02,-9.13,,,,,,
6,NJIT,AmEast,17,11,0.607,,8,7,0.533,,65.5,63.6,,-5.57,-7.47,,,,,,
7,Albany (NY),AmEast,14,14,0.5,,4,11,0.267,,57.4,56.1,,-3.88,-5.21,,,,,,
8,New Hampshire,AmEast,9,19,0.321,,3,12,0.2,,54.8,62.4,,-13.03,-5.41,,,,,,
9,Massachusetts-Lowell,AmEast,8,20,0.286,,2,13,0.133,,52.7,69.1,,-22.98,-6.58,,,,,,
