Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Ball State,MAC,14,4,0.778,,6,0,1.0,,76.0,65.6,,9.44,-0.91,,,,,,
2,Miami (OH),MAC,14,4,0.778,,6,0,1.0,,68.1,60.3,,5.86,-1.95,,,,,,
3,Massachusetts,MAC,13,3,0.813,,5,1,0.833,,70.6,59.0,,6.31,-5.25,,,,,,
4,Ohio,MAC,11,5,0.688,,5,1,0.833,,72.7,70.5,,-2.13,-4.39,,,,,,
5,Central Michigan,MAC,10,6,0.625,,4,2,0.667,,69.1,66.3,,6.09,3.35,,,,,,
6,Toledo,MAC,8,7,0.533,,3,2,0.6,,64.4,63.2,,-1.09,-2.3,,,,,,
7,Bowling Green,MAC,10,7,0.588,,3,3,0.5,,63.2,68.6,,-4.42,0.96,,,,,,
8,Kent State,MAC,8,10,0.444,,3,4,0.429,,66.6,70.3,,-0.95,2.74,,,,,,
9,Western Michigan,MAC,5,11,0.313,,2,4,0.333,,55.1,67.1,,-11.75,0.25,,,,,,
10,Eastern Michigan,MAC,7,9,0.438,,1,5,0.167,,67.0,69.9,,-2.39,0.47,,,,,,
11,Northern Illinois,MAC,3,14,0.176,,1,5,0.167,,54.5,68.6,,-17.97,-3.91,,,,,,
12,Akron,MAC,3,15,0.167,,0,6,0.0,,65.0,79.8,,-12.99,1.82,,,,,,
13,Buffalo,MAC,2,15,0.118,,0,6,0.0,,58.2,70.5,,-15.05,-2.69,,,,,,
