Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,North Dakota State,Summit,21,2,0.913,,10,0,1.0,,79.7,60.6,,16.26,-2.88,,,,,,
2,South Dakota,Summit,18,6,0.75,,8,2,0.8,,67.5,56.8,,4.18,-6.48,,,,,,
3,South Dakota State,Summit,18,6,0.75,,8,2,0.8,,75.8,63.4,,15.47,3.01,,,,,,
4,Oral Roberts,Summit,12,10,0.545,,5,4,0.556,,75.8,79.5,,-2.16,1.58,,,,,,
5,Kansas City,Summit,7,16,0.304,,4,6,0.4,,62.6,72.1,,-9.21,0.29,,,,,,
6,St. Thomas,Summit,10,13,0.435,,3,6,0.333,,60.5,65.8,,-6.85,-1.6,,,,,,
7,Denver,Summit,9,14,0.391,,3,7,0.3,,57.7,69.8,,-11.94,0.21,,,,,,
8,North Dakota,Summit,6,18,0.25,,2,8,0.2,,56.8,73.8,,-19.48,-2.48,,,,,,
9,Omaha,Summit,3,22,0.12,,1,9,0.1,,50.5,78.5,,-27.13,0.87,,,,,,
