Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Connecticut,Big East,31,0,1.0,,20,0,1.0,,88.5,50.7,,51.42,13.61,,1.0,1.0,,,
2,Villanova,Big East,23,6,0.793,,16,4,0.8,,72.9,60.7,,22.18,10.04,,,,,,
3,Marquette,Big East,18,11,0.621,,12,8,0.6,,67.9,64.0,,13.3,9.41,,,,,,
4,Seton Hall,Big East,18,11,0.621,,12,8,0.6,,68.7,64.2,,13.79,9.35,,,,,,
5,St. John's (NY),Big East,21,10,0.677,,11,9,0.55,,62.8,61.2,,7.72,6.08,,,,,,
6,Creighton,Big East,15,14,0.517,,11,9,0.55,,68.4,68.6,,9.64,9.74,,,,,,
7,Providence,Big East,14,17,0.452,,7,13,0.35,,59.5,63.9,,2.69,7.05,,,,,,
8,Georgetown,Big East,13,16,0.448,,6,14,0.3,,63.5,61.9,,9.39,7.8,,,,,,
9,Butler,Big East,12,18,0.4,,6,14,0.3,,62.3,65.1,,5.58,8.35,,,,,,
10,DePaul,Big East,8,23,0.258,,5,15,0.25,,63.3,72.4,,-0.86,8.27,,,,,,
11,Xavier,Big East,11,18,0.379,,4,16,0.2,,58.7,67.0,,-1.41,6.9,,,,,,
