Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Southern,SWAC,7,7,0.5,,3,0,1.0,,56.7,69.9,,-3.13,10.12,,,,,,
2,Alcorn State,SWAC,5,8,0.385,,2,0,1.0,,46.2,68.6,,-12.95,9.45,,,,,,
3,Alabama A&M,SWAC,6,9,0.4,,2,1,0.667,,55.8,68.5,,-10.27,2.39,,,,,,
4,Texas Southern,SWAC,6,9,0.4,,2,1,0.667,,56.5,83.5,,-20.87,6.13,,,,,,
5,Alabama State,SWAC,5,9,0.357,,2,1,0.667,,51.9,75.6,,-19.11,4.62,,,,,,
6,Bethune-Cookman,SWAC,3,12,0.2,,1,1,0.5,,51.0,75.2,,-23.81,0.36,,,,,,
7,Florida A&M,SWAC,2,11,0.154,,1,1,0.5,,53.9,76.8,,-26.12,-3.2,,,,,,
8,Arkansas-Pine Bluff,SWAC,4,9,0.308,,1,2,0.333,,51.3,73.7,,-24.51,-2.17,,,,,,
9,Grambling,SWAC,4,12,0.25,,1,2,0.333,,57.2,74.5,,-19.62,-2.24,,,,,,
10,Mississippi Valley State,SWAC,2,12,0.143,,1,2,0.333,,53.9,88.1,,-33.4,0.82,,,,,,
11,Prairie View,SWAC,2,12,0.143,,0,3,0.0,,53.3,83.2,,-27.74,2.1,,,,,,
12,Jackson State,SWAC,2,12,0.143,,0,2,0.0,,56.6,73.2,,-11.98,4.64,,,,,,
