Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Louisiana Tech,CUSA,26,7,0.788,,17,1,0.944,,70.5,60.5,,8.4,-1.6,,,,,,Reg. Season Champion
2,Florida International,CUSA,21,12,0.636,,12,6,0.667,,68.7,66.8,,-1.75,-3.56,,,,,,
3,Missouri State,CUSA,23,13,0.639,,11,7,0.611,,65.6,62.1,,3.55,0.02,,,,,,NCAA Tournament; Conf. Tournament Champion
4,Liberty,CUSA,18,13,0.581,,11,7,0.611,,62.9,61.2,,1.34,-0.35,,,,,,
5,Sam Houston,CUSA,18,13,0.581,,11,7,0.611,,63.0,62.0,,-1.3,-2.3,,,,,,
6,Middle Tennessee,CUSA,17,16,0.515,,11,7,0.611,,61.9,60.4,,0.06,-1.48,,,,,,
7,Jacksonville State,CUSA,16,16,0.5,,9,9,0.5,,61.1,62.1,,-6.61,-5.61,,,,,,
8,Kennesaw State,CUSA,13,17,0.433,,6,12,0.333,,59.5,64.2,,-8.22,-3.56,,,,,,
9,Delaware,CUSA,13,19,0.406,,6,12,0.333,,62.4,65.9,,-7.56,-4.04,,,,,,
10,UTEP,CUSA,13,17,0.433,,5,13,0.278,,64.3,71.3,,-11.11,-4.14,,,,,,
11,New Mexico State,CUSA,9,21,0.3,,5,13,0.278,,55.7,68.5,,-14.26,-1.52,,,,,,
12,Western Kentucky,CUSA,8,21,0.276,,4,14,0.222,,56.6,66.1,,-11.79,-2.29,,,,,,
