Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Navy,Patriot,20,7,0.741,,14,2,0.875,,69.2,60.3,,1.18,-7.67,,,,,,
2,Army,Patriot,22,6,0.786,,13,4,0.765,,64.5,55.3,,0.39,-8.83,,,,,,
3,Holy Cross,Patriot,19,9,0.679,,13,4,0.765,,60.3,57.1,,-2.46,-5.63,,,,,,
4,Lehigh,Patriot,15,12,0.556,,11,5,0.688,,65.9,65.3,,-5.06,-5.69,,,,,,
5,Loyola (MD),Patriot,12,16,0.429,,8,9,0.471,,55.3,59.7,,-11.23,-6.83,,,,,,
6,Bucknell,Patriot,11,17,0.393,,7,10,0.412,,51.5,58.1,,-13.92,-7.32,,,,,,
7,Boston University,Patriot,10,18,0.357,,6,11,0.353,,56.7,62.1,,-13.29,-7.81,,,,,,
8,Lafayette,Patriot,10,18,0.357,,6,11,0.353,,58.7,63.1,,-13.84,-9.45,,,,,,
9,American,Patriot,6,22,0.214,,4,13,0.235,,55.4,66.4,,-18.33,-7.29,,,,,,
10,Colgate,Patriot,6,22,0.214,,2,15,0.118,,53.0,65.0,,-17.69,-5.69,,,,,,
