Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,UTEP,CUSA,7,1,0.875,,,,,,67.1,62.3,,-4.03,-8.89,,,,,,
2,Liberty,CUSA,6,2,0.75,,,,,,66.0,64.5,,7.96,6.46,,,,,,
3,Delaware,CUSA,5,2,0.714,,,,,,70.5,66.2,,-3.72,-8.05,,,,,,
4,Sam Houston,CUSA,5,2,0.714,,,,,,61.6,56.2,,5.32,-0.08,,,,,,
5,Missouri State,CUSA,7,3,0.7,,,,,,69.2,64.4,,2.9,-1.91,,,,,,
6,Kennesaw State,CUSA,5,3,0.625,,,,,,61.2,63.0,,-3.38,-1.55,,,,,,
7,Louisiana Tech,CUSA,5,3,0.625,,,,,,73.0,70.4,,0.77,-1.8,,,,,,
8,Florida International,CUSA,4,3,0.571,,,,,,74.3,76.4,,-9.12,-6.97,,,,,,
9,Jacksonville State,CUSA,4,5,0.444,,,,,,60.7,67.4,,-10.02,-3.3,,,,,,
10,Middle Tennessee,CUSA,4,5,0.444,,,,,,56.9,62.3,,-2.2,3.24,,,,,,
11,Western Kentucky,CUSA,3,6,0.333,,,,,,52.8,69.0,,-15.65,0.6,,,,,,
12,New Mexico State,CUSA,2,6,0.25,,,,,,49.9,68.7,,-18.44,0.41,,,,,,
