Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Overall,Overall,Overall,Unnamed: 6_level_0,Conference,Conference,Conference,Unnamed: 10_level_0,PTS/G,PTS/G,Unnamed: 13_level_0,SRS,SRS,Unnamed: 16_level_0,Polls,Polls,Polls,Unnamed: 20_level_0,Unnamed: 21_level_0
Rk,School,Conf,W,L,W-L%,Unnamed: 6_level_1,W,L,W-L%,Unnamed: 10_level_1,Own,Opp,Unnamed: 13_level_1,SRS,SOS,Unnamed: 16_level_1,AP Pre,AP High,AP Final,Unnamed: 20_level_1,Notes
1,Alabama,SEC,9,0,1.0,,,,,,75.8,52.8,,25.04,2.04,,,,,,
2,Georgia,SEC,10,0,1.0,,,,,,81.0,51.4,,21.91,-7.69,,,,,,
3,Louisiana State,SEC,9,0,1.0,,,,,,109.9,55.0,,50.36,-4.53,,5.0,5.0,,,
4,Mississippi,SEC,8,0,1.0,,,,,,81.9,54.3,,28.2,0.58,,12.0,12.0,,,
5,Texas,SEC,9,0,1.0,,,,,,90.7,55.8,,47.63,12.74,,4.0,2.0,,,
6,Vanderbilt,SEC,9,0,1.0,,,,,,86.2,57.0,,29.11,-0.11,,19.0,15.0,,,
7,Kentucky,SEC,9,1,0.9,,,,,,80.5,48.4,,35.22,3.12,,24.0,16.0,,,
8,Mississippi State,SEC,8,1,0.889,,,,,,76.0,53.6,,17.98,-4.47,,,,,,
9,Oklahoma,SEC,8,1,0.889,,,,,,93.3,65.3,,30.06,2.06,,6.0,6.0,,,
10,South Carolina,SEC,8,1,0.889,,,,,,88.3,56.0,,44.35,12.01,,2.0,2.0,,,
11,Texas A&M,SEC,6,1,0.857,,,,,,72.3,59.3,,15.05,2.05,,,,,,
12,Auburn,SEC,8,2,0.8,,,,,,67.7,53.3,,13.33,-1.07,,,,,,
13,Florida,SEC,8,2,0.8,,,,,,78.2,58.0,,18.05,-2.16,,,,,,
14,Missouri,SEC,8,2,0.8,,,,,,78.9,70.4,,12.29,3.79,,,,,,
15,Tennessee,SEC,6,2,0.75,,,,,,78.6,60.4,,25.7,7.45,,8.0,8.0,,,
16,Arkansas,SEC,7,3,0.7,,,,,,78.1,68.6,,6.69,-2.81,,,,,,
